nodedef>name VARCHAR,label VARCHAR,type VARCHAR,type_post VARCHAR,post_published VARCHAR,post_published_unix INT,user_locale VARCHAR,user_sex VARCHAR,likes INT,likes_count_fb INT,comments_all INT,comments_base INT,comments_replies INT,comment_likes INT,shares INT,engagement INT,post_id VARCHAR,post_link VARCHAR
0912e102f756ae14bdd630063d71532ef4e8079a,user_773410233,user,user,,,en_US,male,1,,0,0,0,,,1,,
eff4cc4fbb1ba79f403e7687878eed92cd7e6e08,user_649228328,user,user,,,en_US,female,2,,0,0,0,,,2,,
ceb218c99fedfb60f6bae7662ed692db655f9d23,user_720259105,user,user,,,en_US,female,1,,0,0,0,,,1,,
919efbe9b41880dac588034279f1b593c244bc4e,user_214500093,user,user,,,en_US,female,1,,0,0,0,,,1,,
477a0993e0aac7edf1fe7880f0428cd01cc069a4,user_9116259,user,user,,,en_US,male,1,,0,0,0,,,1,,
d71c4585a54d2a236526accbf66e42ed11e919af,user_500181732,user,user,,,en_US,female,1,,0,0,0,,,1,,
e993d09827b114f3d03b31f8e3b1cbdf380fbff2,user_567048037,user,user,,,en_US,male,1,,0,0,0,,,1,,
8119df9610a0f36ba97bc67d9ff08efc0ec74f53,user_1261946548,user,user,,,en_US,female,1,,0,0,0,,,1,,
7d174814583b4e152abf206fc1956f5487016318,user_748310509,user,user,,,en_US,male,3,,1,1,0,,,4,,
b3af46d433ff983578067d824ad64c2a85dac934,user_214500095,user,user,,,en_US,male,3,,0,0,0,,,3,,
6020017b3c766d5b1cd5cf8f671d0be5fa549a2f,user_552937217,user,user,,,en_US,female,2,,0,0,0,,,2,,
3b78abbac4963d85f0d94cf876008fecf641a442,user_735533250,user,user,,,en_US,female,1,,0,0,0,,,1,,
e2edea74f9676e59b5e98f062c3f75cd1bdd2e4f,user_100006531932838,user,user,,,en_US,male,1,,0,0,0,,,1,,
06cef3649ea62170020207735b5f6f75d96af438,user_100003174012225,user,user,,,en_US,female,1,,0,0,0,,,1,,
9096ea796e35259081cd4e09838b6a14e1335809,user_100000008021574,user,user,,,en_US,female,1,,0,0,0,,,1,,
f956df606cf6422788e185c10bfcab2b38d45c24,user_100000008147254,user,user,,,en_US,male,2,,0,0,0,,,2,,
ecd9d1049bd723abc4cbe98d584ae0d9cb7280d1,user_1334043875,user,user,,,en_US,male,12,,0,0,0,,,12,,
7857f1da248fbdf17cc36b79c02f1975b1f3c662,user_214500214,user,user,,,en_US,female,1,,0,0,0,,,1,,
ba1f22b0a189ca3baffc41a3651101c22511d8d5,user_1252502656,user,user,,,en_US,female,2,,0,0,0,,,2,,
db8191653568d7d0688fa5a2f087e551bd5f723e,user_100001985582567,user,user,,,en_US,female,1,,0,0,0,,,1,,
a2891c48cea66ba0696d5328dbc2cdc0bb82f06d,user_1336202596,user,user,,,en_US,female,5,,0,0,0,,,5,,
becb4dc08cac8bbe928130b8292870d7477cef32,user_799038565,user,user,,,en_GB,female,3,,0,0,0,,,3,,
b044996ce3fea8dca09c1cfe7c4d75b478e29472,user_1301421779,user,user,,,en_US,male,9,,0,0,0,,,9,,
a2dc87ba620210dcc5832a530e93049b181ec931,user_1470742569,user,user,,,es_LA,male,9,,0,0,0,,,9,,
7d25052f0e4c22c82494e30f007cea2ffca897fd,user_100007757103844,user,user,,,ko_KR,male,2,,0,0,0,,,2,,
02a4b0ed97a6bb2e89f3f9f41b7bb1491df34ec2,user_1020796761,user,user,,,en_US,female,3,,0,0,0,,,3,,
7b8faa103de16f3bccf5fe9a90c56773c1fbc663,user_1474867112,user,user,,,en_US,female,6,,0,0,0,,,6,,
8f1f0460761b8ca479dfbf6ff1ee92077adbc890,user_1665390082,user,user,,,en_US,male,6,,0,0,0,,,6,,
31ebda3cdfcdf945118c7dae40818d3f41be9236,user_1219410349,user,user,,,en_US,male,1,,0,0,0,,,1,,
7846faf2ddee51ff8da6f229519322d341218bc2,user_1402615550,user,user,,,en_US,male,7,,0,0,0,,,7,,
9985c609ee3766290066a0fac68b79b9eca6bbf1,user_1328130286,user,user,,,en_US,female,3,,0,0,0,,,3,,
fb65918e99f6c6821b841ccb7971e2d3ad2fe287,user_100002347462626,user,user,,,en_US,female,1,,0,0,0,,,1,,
ec42a3a12d305bbd993b565c2fac77bb8d4d6394,user_1086840024,user,user,,,en_US,male,7,,0,0,0,,,7,,
8e693dc2b29921aa7d0ac49cc77cfc1bf6208e85,user_1054338401,user,user,,,en_US,male,2,,0,0,0,,,2,,
f5b6b8527d3abc658b1293390f53325eb89bb6fc,user_1003475774,user,user,,,en_US,female,0,,1,1,0,,,1,,
2b7d4c5d2176430734e89bb311c6cdfa4b16743d,Olin College is founded on a vision to make engineering education more fun and engaging through hands-on projects with real-world applications. Watch our approach to training global problem solvers in action.,post_page_73089331857,video,2015-04-06T21:29:53+0000,,,,147,147,0,0,0,0,36,183,73089331857_10153108530026858,https://www.facebook.com/73089331857/posts/10153108530026858
0096e373ef630b7f591f6eff3a8aed3284400f28,user_1236019539,user,user,,,en_US,female,1,,0,0,0,,,1,,
291dafaa3935be0b5bc5c5ee7349755e08731dd1,user_1547897922,user,user,,,en_US,female,1,,0,0,0,,,1,,
b5a55194684e115c053b7dcb87890f70a1570a58,user_100000561976784,user,user,,,en_US,male,1,,0,0,0,,,1,,
b697c3de39560d8275e590dfd6c9d2251bb6b306,user_100000817655863,user,user,,,en_US,female,1,,0,0,0,,,1,,
3e0f07a04d27c1d9d323d1d0a1a0a636ae8abe8a,user_100001957382862,user,user,,,en_US,male,10,,1,1,0,,,11,,
7d9530953be556accdcfa759d5dc86c84a95cf20,user_100000348348090,user,user,,,en_US,male,1,,0,0,0,,,1,,
01d3f5b1dd81f11061505a3fe489415fa15d1cdd,user_100006743323878,user,user,,,en_US,female,1,,0,0,0,,,1,,
f0d83dcf0ecc185a931b4ebe3a02eebc49e116f6,user_100002380833209,user,user,,,es_ES,male,1,,0,0,0,,,1,,
83f8a826af1d2d435d007c012ce62fb6cb8c11c4,user_1075931330,user,user,,,en_US,male,1,,0,0,0,,,1,,
a15eede9cb1a0d085cfc9b5da85d8b786b3ab14e,user_1567699193,user,user,,,en_US,female,1,,0,0,0,,,1,,
34b3449a470f7a9b6db71a66ea8f55fe5f26bd95,user_679908546,user,user,,,en_US,female,1,,0,0,0,,,1,,
1ef7796cbd53d783be24e907947743c1678f4709,user_100001096330461,user,user,,,en_US,female,1,,0,0,0,,,1,,
d86db5b8eae056b87031d941e8f60bc749d82e73,user_502324889,user,user,,,en_US,female,1,,0,0,0,,,1,,
9dd47a73283bbb93f03ee6e3aaef9d02dd03b5e3,user_100001826033995,user,user,,,en_US,male,1,,0,0,0,,,1,,
1a227f1c6d4a246040cffe815e9a2169d118aaf1,user_100004689637226,user,user,,,ko_KR,male,1,,0,0,0,,,1,,
c76e1020b98f66f1928fc9bf343e60799268126c,user_100000491037541,user,user,,,en_US,female,1,,0,0,0,,,1,,
15b5a8161a1f9d1d99e85b2b7f6c71addaa5929c,user_100002698334332,user,user,,,en_US,female,1,,0,0,0,,,1,,
547be2ed385155043f44d9e56111e906f878b5bc,user_100003476432690,user,user,,,en_US,female,1,,0,0,0,,,1,,
dd2a85996579e414e742d6e35b39692eb190f1c1,user_1257852333,user,user,,,en_US,female,1,,0,0,0,,,1,,
c913d83db15c874df95665fd0eb9e131c097ea90,user_580693895,user,user,,,en_US,female,1,,0,0,0,,,1,,
66228655589d4cfef53ec8858c6d6b022722972c,user_100003156279476,user,user,,,en_US,female,1,,0,0,0,,,1,,
c85b6b61b05d69d40281705141060d20c94f49e9,user_100000077984629,user,user,,,en_US,female,1,,0,0,0,,,1,,
e95f1c3ee2e3e7b36702b24d2aab969ae111106d,user_1485010253,user,user,,,en_US,female,1,,0,0,0,,,1,,
eb49df18e268ea51e2772e87c252728b163dc59f,user_697287196,user,user,,,en_US,male,1,,0,0,0,,,1,,
67f7f227a08c5febd3d69327eff3e5b99c20f7d0,user_563447248,user,user,,,en_GB,male,1,,0,0,0,,,1,,
522e571289cfeb42a9befa916fea1f0b941304de,user_100000785123766,user,user,,,en_US,female,1,,0,0,0,,,1,,
68ce4a2aa18056fed4301c3f56217f24442ad22a,user_100006398652926,user,user,,,en_US,female,1,,0,0,0,,,1,,
11830c51ee70840400db3e7152391f74f490b0e8,user_1282957731,user,user,,,en_US,male,1,,0,0,0,,,1,,
aad72f93e22b2870dfa75fe154466a616f34a312,user_34356,user,user,,,en_US,male,1,,0,0,0,,,1,,
505993d785d9eee62461040ebc290caec547f333,user_100002886440165,user,user,,,en_US,female,1,,0,0,0,,,1,,
bb1e94855b26398422478e4d65aaeb9c0fa6216e,user_1143536213,user,user,,,en_GB,male,1,,0,0,0,,,1,,
dd980c7d17cc5ccefc27fd1384f373c072116552,user_1497185372,user,user,,,en_US,male,4,,1,1,0,,,5,,
414ec08f21af4694dd64fdfa9e5e679a986c9e50,user_712703184,user,user,,,en_US,female,1,,0,0,0,,,1,,
38141c12e4c7173f0d096d742d2311bc74aa6692,user_768857771,user,user,,,en_US,female,1,,0,0,0,,,1,,
44f19a1dae782724c4b87691dfc9cbef39ee066a,user_850700626,user,user,,,en_US,female,1,,0,0,0,,,1,,
31c7fab5a443b629b73f9206c6b4037b66f3c4ef,user_1252885334,user,user,,,en_US,female,1,,0,0,0,,,1,,
32d54b9767ec228692ea248c1c6ce99670a58125,user_1091327856,user,user,,,en_US,female,1,,0,0,0,,,1,,
74560b7a0a513cbacb1c6116e01efc050b5a52e4,user_100006613871369,user,user,,,en_US,male,1,,0,0,0,,,1,,
878d3dec6ce70ffad3ac7b7508289f40f140be4e,user_100000964923121,user,user,,,en_US,female,3,,0,0,0,,,3,,
3403c5da5594aa31fc589aa52325a46a64eca959,user_1076644857,user,user,,,en_US,female,1,,0,0,0,,,1,,
50a7e677e3f886ed75a9aa5c5c0e151ec61a6d70,user_100003851478818,user,user,,,en_US,male,1,,0,0,0,,,1,,
1d102678768d66b53fe9336ace083d4890077fe1,user_100001768984282,user,user,,,en_US,female,1,,0,0,0,,,1,,
fb29e318df21b217c986b3f4a9e245796f47ae55,user_100000798364117,user,user,,,en_US,male,1,,0,0,0,,,1,,
8fc418e07adbadd652443f88ad4b2da3b818b982,user_508238384,user,user,,,en_US,female,5,,0,0,0,,,5,,
73120626c5cf7b9466f4d57af99e01fe2d41ff2a,user_1606758848,user,user,,,en_US,female,8,,0,0,0,,,8,,
31cc59b058f2885078b98c279af0744980655b12,user_1774793176,user,user,,,en_US,male,1,,0,0,0,,,1,,
f628c92d52e2ca4e8c0604b003c98e1dddbacb92,user_1626678891,user,user,,,en_US,male,1,,0,0,0,,,1,,
b213abcc93b1d1c404a04fcd4d45a3a4fc3a5984,user_100006451659262,user,user,,,en_US,female,1,,0,0,0,,,1,,
3a37bd68fbb8d6f51632512b2c1c7d296399589c,user_672001059,user,user,,,en_US,female,3,,0,0,0,,,3,,
362d9ca80da5db05db293176dc011650b67398c2,user_100001301843929,user,user,,,en_US,female,1,,0,0,0,,,1,,
1e79c5f517f883924f8f1e9c95c927b9086d0686,user_1676205033,user,user,,,en_US,female,1,,0,0,0,,,1,,
c7666266e8136aa10f43e1bf4ba3b3e6b68eab63,user_100005016818065,user,user,,,en_US,male,1,,0,0,0,,,1,,
a7e3128862cc710bc22889448a68ba263c96daa4,user_633964937,user,user,,,en_US,female,1,,0,0,0,,,1,,
44ab88e0aa739324f021d3483d7f75afc05fbde9,user_100004153114750,user,user,,,en_US,male,1,,0,0,0,,,1,,
d911ecfeec69f89f7b0daa38b6b7e689f492bc47,user_100002639276957,user,user,,,en_US,female,1,,0,0,0,,,1,,
f59108636f81f20c73415659223336d10f51a39c,user_524458855,user,user,,,en_US,female,2,,0,0,0,,,2,,
da2d06ce176a9e311d7828cfc7bddd74ac9aebaa,user_583537127,user,user,,,en_US,male,1,,0,0,0,,,1,,
0bd0157596ce4e66c2723a306ec3499381d785bc,user_100000265823587,user,user,,,pt_PT,female,1,,0,0,0,,,1,,
4253af82a784f0a5883f576a2daa2965399e0de2,user_100000010738956,user,user,,,en_US,male,1,,0,0,0,,,1,,
78e1f56e396b37bbd6b29f93d9a4dd408f25b604,user_100008711500492,user,user,,,de_DE,female,1,,0,0,0,,,1,,
5b68d4efca886299789e215fa9825ba0cf5f0a99,user_214500114,user,user,,,en_US,female,1,,0,0,0,,,1,,
c1d5bf6cfb35125a06a569ae59b15a0f43d70a45,user_1131927882,user,user,,,en_US,female,1,,0,0,0,,,1,,
c564758d479640ab3d601a30fdcae4dfbb101918,user_100002831847834,user,user,,,en_US,female,2,,0,0,0,,,2,,
6577739e28ced831483ef70de3509b2f98b663f7,user_100004136708705,user,user,,,en_US,male,1,,0,0,0,,,1,,
e57697a382c1b670c10577fa1ecee2bbc708f57a,user_100002086038918,user,user,,,en_US,female,2,,0,0,0,,,2,,
49c5f682abe1648b7a86d4e7550e9f31b75aa4e2,user_50593875178,user,user,,,,,4,,0,0,0,,,4,,
4163dcd10188267d699709458b8c6a4ea8ea20c5,user_1097229789,user,user,,,en_US,female,1,,0,0,0,,,1,,
8d0248891c9b104bfb087d384d34b06c68a4b9ee,user_214500015,user,user,,,en_US,female,1,,0,0,0,,,1,,
ac8422516638d487e32fa58263d45ae0e36162fb,user_580031548,user,user,,,en_US,male,1,,0,0,0,,,1,,
61c6383a31bec278601d86394d722d38da464f7a,user_1092434690,user,user,,,pt_BR,female,1,,0,0,0,,,1,,
6710a98fb4d190eb8a3756077a40b1f4cc42bbae,user_100000192349603,user,user,,,en_US,female,1,,0,0,0,,,1,,
10a2634198f44912d12b2495e2340b42fce3f703,user_100001137004883,user,user,,,en_US,female,10,,1,1,0,,,11,,
b3d0fa0436377dd801adc1612c25f58f310813f2,user_554716184,user,user,,,en_GB,female,1,,0,0,0,,,1,,
49f6eae66928f55458116ab2eb156b953cc41576,user_100008819268967,user,user,,,ru_RU,female,1,,0,0,0,,,1,,
8d62faff4a1129fb5dfe7078787ea306a09637e4,user_1141106012,user,user,,,en_GB,female,2,,0,0,0,,,2,,
8ae8287296a85f1d18bcf8003c9d56988bb1a3ea,user_1481551106,user,user,,,en_US,male,1,,0,0,0,,,1,,
01828873bfe8aade66d062c03ec32284f8385a57,user_100000700150801,user,user,,,en_US,male,1,,0,0,0,,,1,,
56a36a167820f74fc7f73ead1d83d678a972d328,user_1137168313,user,user,,,en_US,male,2,,0,0,0,,,2,,
c0b26b11a610e8b907df8a2a63eafc7a7379bb21,user_5902346,user,user,,,en_US,female,2,,0,0,0,,,2,,
f38ae1f0a8510c5b41a934295d3c7586811f2b92,user_100003788086568,user,user,,,en_US,female,1,,0,0,0,,,1,,
892da69e5264a51712b35a7fd238a52872222d41,user_100006428806338,user,user,,,en_US,male,1,,0,0,0,,,1,,
ff26975f0d54772b38c5e64c5df6ca2791129c12,user_1073242358,user,user,,,en_US,female,4,,0,0,0,,,4,,
fea3f6e462feadd6236664b2337f3908942b9978,user_100000210197620,user,user,,,en_US,male,1,,0,0,0,,,1,,
951522711fdb2f7d5f4e21f2d50d290539b2e290,user_1393010027,user,user,,,en_US,female,8,,0,0,0,,,8,,
b885b9896f7da7ab635d24782000d453336b8de6,user_214500309,user,user,,,en_US,female,12,,0,0,0,,,12,,
bf7738f8fbb783fec951d9467f1caae9f36e1c65,user_214500029,user,user,,,en_US,male,1,,0,0,0,,,1,,
5303d04a9b8b5652fcebc0dbcaa4d88a4ec32f65,user_100001017130337,user,user,,,en_US,male,4,,0,0,0,,,4,,
4ba94d3c33d24d981a745bf7e3a380a5eddfb356,user_1257129887,user,user,,,en_US,male,12,,0,0,0,,,12,,
60fc2c50555cece6fc4f1c60d57fe8c35877ca21,user_1157539919,user,user,,,en_US,female,1,,0,0,0,,,1,,
ad44ad590c3a9891a7b2e1b05deb15fa971e0e9e,user_214500132,user,user,,,en_US,male,1,,0,0,0,,,1,,
d94c0485cb0ceb613f6d44f3a18d2860b62e5a4d,user_1345336281,user,user,,,en_US,female,1,,0,0,0,,,1,,
4ef8f8a5b0cd79c68f943a2aecf15eed46eef0b7,user_100000540229788,user,user,,,en_US,female,1,,0,0,0,,,1,,
cbd85954ad612790044c6d55d24c7c1fec109f92,user_100000193179911,user,user,,,en_US,female,1,,0,0,0,,,1,,
91d09f1c0216eb2aa6b1b967b0c68ae7bdae5c91,user_630479383,user,user,,,en_US,male,1,,0,0,0,,,1,,
5797deb2f2d5b2408f79e61a22815fe1f6e59238,user_1616942319,user,user,,,en_US,female,4,,0,0,0,,,4,,
02b8d73a7161616e6d3829671cdd82630e9e11bb,user_1306048185,user,user,,,en_US,male,1,,0,0,0,,,1,,
842dd8e0221a2af2172ecd57c91ad8aafabfc8e6,user_1215045799,user,user,,,en_US,male,1,,0,0,0,,,1,,
36f035ad2520866d4c86863f6ab44bba7fa3833f,user_1658953417,user,user,,,en_US,male,1,,0,0,0,,,1,,
0a9c1f140fad73cd5880f1e4477e788275604f92,user_100000929961693,user,user,,,en_US,male,1,,0,0,0,,,1,,
af4334cf24487731d4a71e31f2bb27a28db622c5,user_214500165,user,user,,,en_US,male,2,,0,0,0,,,2,,
b6e75f954833c6b84344a733f0ac2051ec521cf0,user_555037212,user,user,,,en_US,male,1,,0,0,0,,,1,,
cd8b823207b4fc290343e964dcea8dcde1b16839,user_100000729672496,user,user,,,en_US,female,1,,0,0,0,,,1,,
a3c79ee216c82d87efe5ad4c0bbc1acbce2aa3ba,user_100001811944263,user,user,,,en_US,female,1,,0,0,0,,,1,,
3b7854917f5d679437437dcc397fa0dad87dd205,user_789168254,user,user,,,en_US,,2,,0,0,0,,,2,,
688465e57d28deebb18fc37984a813cc29a65270,user_1621771098,user,user,,,en_US,female,4,,0,0,0,,,4,,
5524947bf5c51ae6255faa44827ff30a2ed322c4,user_1404876079,user,user,,,en_US,female,1,,0,0,0,,,1,,
5727fb422d2aaa53bf5278fee01edf00f914e69a,user_1189273952,user,user,,,en_US,female,2,,0,0,0,,,2,,
3311bf0c8b4209757d87f333ae2a86e04d300abb,user_100003290419137,user,user,,,en_US,male,1,,0,0,0,,,1,,
ae7fc9a94ca6a6a29bf33a53bf13cd9686b0cefb,user_100004526534467,user,user,,,en_US,male,2,,0,0,0,,,2,,
68399d14623161c76c475cee264cf02684de9298,user_5101881,user,user,,,en_US,male,1,,0,0,0,,,1,,
96a9b390b290efe9fa7b1070e74ebef71e8f5838,user_100000255017313,user,user,,,en_US,male,2,,0,0,0,,,2,,
5436c69354dab7b3778316985bf7972bfbafab4d,user_100008400961229,user,user,,,en_US,female,7,,0,0,0,,,7,,
261c184c381bef351a1d3e2137719528ab2c2adf,user_100001468676915,user,user,,,en_US,female,1,,0,0,0,,,1,,
6921c5a1dbfd174f92b9c3da7f992738f25bf456,user_100006484843752,user,user,,,en_US,male,4,,0,0,0,,,4,,
646b4c8c88d092976101ea9da355154a23353b39,user_571982636,user,user,,,en_US,female,4,,0,0,0,,,4,,
7e503c31c73d45b3832762041c8e8fafe8f0a110,user_100000214831126,user,user,,,en_US,female,1,,0,0,0,,,1,,
06bbe86dc4be218e6a28ec2523f6d842d9773eeb,user_1526340129,user,user,,,en_US,female,1,,0,0,0,,,1,,
434c6511c0af4a2a695f50fcbd3bf4167895203e,user_100001253027966,user,user,,,en_US,female,6,,0,0,0,,,6,,
c28955aadd39f13e3c1999e6bb94e1ae32651aa9,user_100000025066205,user,user,,,en_US,male,1,,0,0,0,,,1,,
42daad7f42c1a06db199819cf669fea571ca8cd8,user_1071942797,user,user,,,en_US,female,3,,0,0,0,,,3,,
c366a14ad9bdea9d8f4f59f990c2a15088a003f2,user_100001387639224,user,user,,,en_US,male,8,,0,0,0,,,8,,
0bc7ed5745127f7cd934d5b8e03d9a31f2cc4a28,user_701344902,user,user,,,en_US,male,1,,0,0,0,,,1,,
7589da0536028b24d7fc86d31b6557ff047ce5c7,user_1242030425,user,user,,,en_US,male,1,,0,0,0,,,1,,
d909fa2989b55535f2ba10504077d10c9ebb49a1,user_509541636,user,user,,,en_US,female,4,,0,0,0,,,4,,
33234ab4ecdffd2431e217f5a6298599a15e30bf,user_1544930564,user,user,,,en_US,male,1,,0,0,0,,,1,,
3264f1b8ef098710a45a6010a60e64ca197d1575,user_1018847968,user,user,,,en_US,,5,,1,1,0,,,6,,
c60d8df784299f1f0cf1a3be346b9f22152cb503,user_619290176,user,user,,,en_US,male,1,,0,0,0,,,1,,
9a0e90c62b87506cf49f34d9957beef88da144cb,user_1082012028,user,user,,,en_US,male,1,,0,0,0,,,1,,
97f426fa03d19629866b19b270d3c5416c85fa7e,user_100000736082368,user,user,,,en_US,female,1,,0,0,0,,,1,,
8e2d1ab8aa2406368b16063457cb9f2113b60a03,user_583990020,user,user,,,en_US,female,1,,0,0,0,,,1,,
65a84933f7a83472fa8bfc71e2fb0ae35b9d149d,user_710475180,user,user,,,en_US,female,2,,0,0,0,,,2,,
895c83f3156baa29701cf827dfc57e92265ee310,user_1567103430,user,user,,,en_US,male,2,,0,0,0,,,2,,
89895c5fed783f2724a7f38cebe830936fc20601,user_579232535,user,user,,,en_US,male,3,,0,0,0,,,3,,
06eead87ff859ec2e49bd52985e4bd8c0d31d685,user_1086840001,user,user,,,en_US,male,7,,0,0,0,,,7,,
cbb1142363b03114b20265cce56ca74f96772097,user_1356851036,user,user,,,en_US,female,1,,0,0,0,,,1,,
3cba54e82da016e01b265cb59fa6ab6727bcf9dc,user_1326768976,user,user,,,en_US,female,1,,0,0,0,,,1,,
bb48158a2c718aa6c83a866d03d59ea8a24728cb,user_630520444,user,user,,,en_US,female,1,,0,0,0,,,1,,
30e135e57f7f54e5ff5274bbeb295880dd07c541,user_100000038161110,user,user,,,en_US,female,4,,1,1,0,,,5,,
92820c29a2a19ad101751f06cd986b5ec3ce77c2,Friends_ as you know at Olin we believe that engineering is a creative enterprise that begins and ends with people and their desire for a better world. We believe that we have created an extraordinary learning community that is bound by a vibrant culture of innovation and a vision to change engineering education to make it a fun_ engaging_ meaningful and a powerful experience. We are very excited about how well our new admission video demonstrates this! We invite you to view it and let us know what you think.,post_page_73089331857,video,2015-04-02T14:38:36+0000,,,,72,72,5,5,0,4,11,92,73089331857_10153098353376858,https://www.facebook.com/73089331857/posts/10153098353376858
f2368ce331592d4af876501d2ec975e30342e86f,user_694969554,user,user,,,en_US,female,1,,0,0,0,,,1,,
53428e45b6807af9c2ca44e64c37a0e2b41eb2be,user_100001072227841,user,user,,,en_US,male,1,,0,0,0,,,1,,
2d1c621267294b175506eed487ad465ea0f7c0c7,user_100001205089142,user,user,,,en_US,male,1,,0,0,0,,,1,,
7d851ef09143974d864fa26dee962d87e586f2f4,user_100002218622534,user,user,,,en_US,female,1,,0,0,0,,,1,,
77c56b05c88e3bf67c75d86ecd9e1252762ae1ec,user_1578240014,user,user,,,en_US,female,1,,0,0,0,,,1,,
2178e93ec9215635e343c9bbe46c58e90a0e1079,user_121802129,user,user,,,en_US,male,1,,0,0,0,,,1,,
799ad1c1ca17b5d52c4f1d4817c9d95b86f775ed,user_1098913276,user,user,,,en_US,male,1,,0,0,0,,,1,,
