post_id	post_by	post_text	post_published	comment_id	comment_by	is_reply	comment_message	comment_published	comment_like_count
128219800554550_952970611412794	7f0c0643c4f0527012a3f8546aac14ac6d949de6	As we gear up to welcome our pioneer engineering class_ we are excited by all the progress being made towards our new Engineering Building! The facility will expand student collaboration spaces on campus and be an inspiring base for Ashesi_s future engineers! #Ghana #Africa #Vim	2015-04-15T16:00:22+0000	952967811413074_953335738042948	7f0c0643c4f0527012a3f8546aac14ac6d949de6	1	No Alex, not as a degree. Our degrees are Computer Science, Management Information Systems, Business Administration and soon Engineering (Mechanical Engineering, Electrical Engineering and Computer Engineering).	2015-04-16T08:47:50+0000	0
128219800554550_952970611412794	7f0c0643c4f0527012a3f8546aac14ac6d949de6	As we gear up to welcome our pioneer engineering class_ we are excited by all the progress being made towards our new Engineering Building! The facility will expand student collaboration spaces on campus and be an inspiring base for Ashesi_s future engineers! #Ghana #Africa #Vim	2015-04-15T16:00:22+0000	952967811413074_953018784741310	14843b85a9e5af65fa700c781e632469c442e311	0	Do you do Accountancy?	2015-04-15T18:01:08+0000	0
128219800554550_952970611412794	7f0c0643c4f0527012a3f8546aac14ac6d949de6	As we gear up to welcome our pioneer engineering class_ we are excited by all the progress being made towards our new Engineering Building! The facility will expand student collaboration spaces on campus and be an inspiring base for Ashesi_s future engineers! #Ghana #Africa #Vim	2015-04-15T16:00:22+0000	952967811413074_953072198069302	d9ddf49d984faf4217a695c02e29b2b5d0b9b126	0	Accomplished men like this man should be on national education boards to transform education in Ghana. At least deputy minister of education. In less than a year I've seen this building spring up from forest to a plush learning center.	2015-04-15T20:07:59+0000	4
128219800554550_952970611412794	7f0c0643c4f0527012a3f8546aac14ac6d949de6	As we gear up to welcome our pioneer engineering class_ we are excited by all the progress being made towards our new Engineering Building! The facility will expand student collaboration spaces on campus and be an inspiring base for Ashesi_s future engineers! #Ghana #Africa #Vim	2015-04-15T16:00:22+0000	952967811413074_952986091411246	23bcf541cb37d7e496c06086065591b3cb3cd0c5	0	Perfect!	2015-04-15T16:26:04+0000	0
128219800554550_952970611412794	7f0c0643c4f0527012a3f8546aac14ac6d949de6	As we gear up to welcome our pioneer engineering class_ we are excited by all the progress being made towards our new Engineering Building! The facility will expand student collaboration spaces on campus and be an inspiring base for Ashesi_s future engineers! #Ghana #Africa #Vim	2015-04-15T16:00:22+0000	952967811413074_954775234565665	8da63f75bbea143b76da346e8747b16a31a3e07e	0	Classy! Can I know where it is located ???	2015-04-19T12:37:58+0000	0
128219800554550_952970611412794	7f0c0643c4f0527012a3f8546aac14ac6d949de6	As we gear up to welcome our pioneer engineering class_ we are excited by all the progress being made towards our new Engineering Building! The facility will expand student collaboration spaces on campus and be an inspiring base for Ashesi_s future engineers! #Ghana #Africa #Vim	2015-04-15T16:00:22+0000	952967811413074_953029138073608	a77f333166e14ac979904ed64d4f85160cf170b3	0	Wow!!!	2015-04-15T18:28:05+0000	0
128219800554550_952970611412794	7f0c0643c4f0527012a3f8546aac14ac6d949de6	As we gear up to welcome our pioneer engineering class_ we are excited by all the progress being made towards our new Engineering Building! The facility will expand student collaboration spaces on campus and be an inspiring base for Ashesi_s future engineers! #Ghana #Africa #Vim	2015-04-15T16:00:22+0000	952967811413074_954923124550876	3b2b9301451bc9058f7741baa8e17fa7af41a028	0	Thinking and Hoping !!!	2015-04-19T19:25:00+0000	0
128219800554550_952970611412794	7f0c0643c4f0527012a3f8546aac14ac6d949de6	As we gear up to welcome our pioneer engineering class_ we are excited by all the progress being made towards our new Engineering Building! The facility will expand student collaboration spaces on campus and be an inspiring base for Ashesi_s future engineers! #Ghana #Africa #Vim	2015-04-15T16:00:22+0000	952967811413074_953787861331069	7710cdd61b65fece16ae000f02a85a4f1cbccddc	0	Awesome Engineering block	2015-04-17T07:56:54+0000	0
128219800554550_952024731507382	7f0c0643c4f0527012a3f8546aac14ac6d949de6	“Working on a lot of rape_ murder and robbery cases_ meant I would go to sleep afraid of the possibility that the people I was prosecuting could have me followed. I had to learn to overcome that fear_ because the work I was doing was incredibly important._  Proud of Ashesi Alumna Enid Marful-Sau _07_ and her work as a lawyer in Ghana: http://bit.ly/enidsau07 #AshesiAlumni #Vim	2015-04-13T16:40:26+0000	952024514840737_952134868163035	1c1f0468eb06aaabc1ec35962f24ed24bf616d3a	1	The wing tradition is so stupid!! Why we keep colonial traditions? How do we expect to be decolonised if we are still enslaved by these frankly stupid traditions?	2015-04-13T21:48:46+0000	1
128219800554550_952024731507382	7f0c0643c4f0527012a3f8546aac14ac6d949de6	“Working on a lot of rape_ murder and robbery cases_ meant I would go to sleep afraid of the possibility that the people I was prosecuting could have me followed. I had to learn to overcome that fear_ because the work I was doing was incredibly important._  Proud of Ashesi Alumna Enid Marful-Sau _07_ and her work as a lawyer in Ghana: http://bit.ly/enidsau07 #AshesiAlumni #Vim	2015-04-13T16:40:26+0000	952024514840737_952092048167317	51e26088ec6e1d554a866935b2d519511717bf69	0	@Lea: unfortunately, the wig is part of the profession. But I guess change is coming in that direction too.	2015-04-13T19:45:20+0000	3
128219800554550_952024731507382	7f0c0643c4f0527012a3f8546aac14ac6d949de6	“Working on a lot of rape_ murder and robbery cases_ meant I would go to sleep afraid of the possibility that the people I was prosecuting could have me followed. I had to learn to overcome that fear_ because the work I was doing was incredibly important._  Proud of Ashesi Alumna Enid Marful-Sau _07_ and her work as a lawyer in Ghana: http://bit.ly/enidsau07 #AshesiAlumni #Vim	2015-04-13T16:40:26+0000	952024514840737_952081194835069	67665870b042af629512ae4c32b69d21920b480f	1	Am I wrong to be disturbed by her Colonial hair? Let her BE!	2015-04-13T19:20:37+0000	2
128219800554550_952024731507382	7f0c0643c4f0527012a3f8546aac14ac6d949de6	“Working on a lot of rape_ murder and robbery cases_ meant I would go to sleep afraid of the possibility that the people I was prosecuting could have me followed. I had to learn to overcome that fear_ because the work I was doing was incredibly important._  Proud of Ashesi Alumna Enid Marful-Sau _07_ and her work as a lawyer in Ghana: http://bit.ly/enidsau07 #AshesiAlumni #Vim	2015-04-13T16:40:26+0000	952024514840737_952028451507010	51e26088ec6e1d554a866935b2d519511717bf69	0	And one by one, we aim to change the continent!	2015-04-13T16:50:37+0000	5
128219800554550_952024731507382	7f0c0643c4f0527012a3f8546aac14ac6d949de6	“Working on a lot of rape_ murder and robbery cases_ meant I would go to sleep afraid of the possibility that the people I was prosecuting could have me followed. I had to learn to overcome that fear_ because the work I was doing was incredibly important._  Proud of Ashesi Alumna Enid Marful-Sau _07_ and her work as a lawyer in Ghana: http://bit.ly/enidsau07 #AshesiAlumni #Vim	2015-04-13T16:40:26+0000	952024514840737_952026851507170	73c42ceaa4834fe4c338383b28a2d06e1c45f775	0	Congratulations Enid!	2015-04-13T16:46:20+0000	2
128219800554550_952024731507382	7f0c0643c4f0527012a3f8546aac14ac6d949de6	“Working on a lot of rape_ murder and robbery cases_ meant I would go to sleep afraid of the possibility that the people I was prosecuting could have me followed. I had to learn to overcome that fear_ because the work I was doing was incredibly important._  Proud of Ashesi Alumna Enid Marful-Sau _07_ and her work as a lawyer in Ghana: http://bit.ly/enidsau07 #AshesiAlumni #Vim	2015-04-13T16:40:26+0000	952024514840737_952081698168352	9410341aa2a63827085b90d101691a0906f5258e	0	Big up! Dat wig though...Just saying.... Hope that comes with the changes too.	2015-04-13T19:22:17+0000	1
128219800554550_952024731507382	7f0c0643c4f0527012a3f8546aac14ac6d949de6	“Working on a lot of rape_ murder and robbery cases_ meant I would go to sleep afraid of the possibility that the people I was prosecuting could have me followed. I had to learn to overcome that fear_ because the work I was doing was incredibly important._  Proud of Ashesi Alumna Enid Marful-Sau _07_ and her work as a lawyer in Ghana: http://bit.ly/enidsau07 #AshesiAlumni #Vim	2015-04-13T16:40:26+0000	952024514840737_952044171505438	272f137c3fd9523db5e422d02b2578716f26ef95	0	Enid, we'll keep you in our payers and very proud of you!	2015-04-13T17:22:48+0000	1
128219800554550_952024731507382	7f0c0643c4f0527012a3f8546aac14ac6d949de6	“Working on a lot of rape_ murder and robbery cases_ meant I would go to sleep afraid of the possibility that the people I was prosecuting could have me followed. I had to learn to overcome that fear_ because the work I was doing was incredibly important._  Proud of Ashesi Alumna Enid Marful-Sau _07_ and her work as a lawyer in Ghana: http://bit.ly/enidsau07 #AshesiAlumni #Vim	2015-04-13T16:40:26+0000	952024514840737_952033411506514	23bcf541cb37d7e496c06086065591b3cb3cd0c5	0	Beautiful! Great job dear.	2015-04-13T17:06:02+0000	0
128219800554550_952024731507382	7f0c0643c4f0527012a3f8546aac14ac6d949de6	“Working on a lot of rape_ murder and robbery cases_ meant I would go to sleep afraid of the possibility that the people I was prosecuting could have me followed. I had to learn to overcome that fear_ because the work I was doing was incredibly important._  Proud of Ashesi Alumna Enid Marful-Sau _07_ and her work as a lawyer in Ghana: http://bit.ly/enidsau07 #AshesiAlumni #Vim	2015-04-13T16:40:26+0000	952024514840737_952089524834236	45c60f84eeb9c0659fec5f141dae64ace4cef7c0	0	Keep up the good job!!!	2015-04-13T19:38:23+0000	0
128219800554550_952024731507382	7f0c0643c4f0527012a3f8546aac14ac6d949de6	“Working on a lot of rape_ murder and robbery cases_ meant I would go to sleep afraid of the possibility that the people I was prosecuting could have me followed. I had to learn to overcome that fear_ because the work I was doing was incredibly important._  Proud of Ashesi Alumna Enid Marful-Sau _07_ and her work as a lawyer in Ghana: http://bit.ly/enidsau07 #AshesiAlumni #Vim	2015-04-13T16:40:26+0000	952024514840737_952303808146141	9adb4df1a2d06d1f30da82a0531cd9bcc33bf983	0	Proud of you	2015-04-14T07:48:27+0000	0
128219800554550_952024731507382	7f0c0643c4f0527012a3f8546aac14ac6d949de6	“Working on a lot of rape_ murder and robbery cases_ meant I would go to sleep afraid of the possibility that the people I was prosecuting could have me followed. I had to learn to overcome that fear_ because the work I was doing was incredibly important._  Proud of Ashesi Alumna Enid Marful-Sau _07_ and her work as a lawyer in Ghana: http://bit.ly/enidsau07 #AshesiAlumni #Vim	2015-04-13T16:40:26+0000	952024514840737_952467251463130	1e568535c80218850827afedb449b6c4b44140a2	0	Let Justice be done and trust God for your support	2015-04-14T14:57:23+0000	0
128219800554550_952024731507382	7f0c0643c4f0527012a3f8546aac14ac6d949de6	“Working on a lot of rape_ murder and robbery cases_ meant I would go to sleep afraid of the possibility that the people I was prosecuting could have me followed. I had to learn to overcome that fear_ because the work I was doing was incredibly important._  Proud of Ashesi Alumna Enid Marful-Sau _07_ and her work as a lawyer in Ghana: http://bit.ly/enidsau07 #AshesiAlumni #Vim	2015-04-13T16:40:26+0000	952024514840737_952361104807078	2ed96eaa0dfa9f347cc47f5dd2136b576cbc1830	0	Proud of u sis congratulations	2015-04-14T10:54:56+0000	0
128219800554550_952024731507382	7f0c0643c4f0527012a3f8546aac14ac6d949de6	“Working on a lot of rape_ murder and robbery cases_ meant I would go to sleep afraid of the possibility that the people I was prosecuting could have me followed. I had to learn to overcome that fear_ because the work I was doing was incredibly important._  Proud of Ashesi Alumna Enid Marful-Sau _07_ and her work as a lawyer in Ghana: http://bit.ly/enidsau07 #AshesiAlumni #Vim	2015-04-13T16:40:26+0000	952024514840737_952153171494538	a7993443b71c103cf596ecc03ae93f55a4ecc9b0	0	Important work. Stay strong.	2015-04-13T22:50:54+0000	0
128219800554550_952024731507382	7f0c0643c4f0527012a3f8546aac14ac6d949de6	“Working on a lot of rape_ murder and robbery cases_ meant I would go to sleep afraid of the possibility that the people I was prosecuting could have me followed. I had to learn to overcome that fear_ because the work I was doing was incredibly important._  Proud of Ashesi Alumna Enid Marful-Sau _07_ and her work as a lawyer in Ghana: http://bit.ly/enidsau07 #AshesiAlumni #Vim	2015-04-13T16:40:26+0000	952024514840737_952063834836805	b0b182d67de99c3bcd5a8a37ce4549268e402d6f	0	You'll change Africa, you the best Enid, Go Girl! Go Girl	2015-04-13T18:29:55+0000	0
128219800554550_952024731507382	7f0c0643c4f0527012a3f8546aac14ac6d949de6	“Working on a lot of rape_ murder and robbery cases_ meant I would go to sleep afraid of the possibility that the people I was prosecuting could have me followed. I had to learn to overcome that fear_ because the work I was doing was incredibly important._  Proud of Ashesi Alumna Enid Marful-Sau _07_ and her work as a lawyer in Ghana: http://bit.ly/enidsau07 #AshesiAlumni #Vim	2015-04-13T16:40:26+0000	952024514840737_952544798122042	92604c034d9dd5910d03ce1b6aea9db8e604f31b	0	Congrats Enid	2015-04-14T18:42:48+0000	0
128219800554550_952024731507382	7f0c0643c4f0527012a3f8546aac14ac6d949de6	“Working on a lot of rape_ murder and robbery cases_ meant I would go to sleep afraid of the possibility that the people I was prosecuting could have me followed. I had to learn to overcome that fear_ because the work I was doing was incredibly important._  Proud of Ashesi Alumna Enid Marful-Sau _07_ and her work as a lawyer in Ghana: http://bit.ly/enidsau07 #AshesiAlumni #Vim	2015-04-13T16:40:26+0000	952024514840737_952083518168170	dda5e30e51cc39cd83bdd9aa406b5b0e2d66e1f9	0	Congratulations Enid! Proud of you!	2015-04-13T19:28:26+0000	0
128219800554550_952024731507382	7f0c0643c4f0527012a3f8546aac14ac6d949de6	“Working on a lot of rape_ murder and robbery cases_ meant I would go to sleep afraid of the possibility that the people I was prosecuting could have me followed. I had to learn to overcome that fear_ because the work I was doing was incredibly important._  Proud of Ashesi Alumna Enid Marful-Sau _07_ and her work as a lawyer in Ghana: http://bit.ly/enidsau07 #AshesiAlumni #Vim	2015-04-13T16:40:26+0000	952024514840737_952080191501836	29eec037b7fd550adb43e212c39d251035c7cac8	0	God is the ultimate protection for those who ensure timely justice is served. 😱 not!	2015-04-13T19:16:59+0000	0
128219800554550_952024731507382	7f0c0643c4f0527012a3f8546aac14ac6d949de6	“Working on a lot of rape_ murder and robbery cases_ meant I would go to sleep afraid of the possibility that the people I was prosecuting could have me followed. I had to learn to overcome that fear_ because the work I was doing was incredibly important._  Proud of Ashesi Alumna Enid Marful-Sau _07_ and her work as a lawyer in Ghana: http://bit.ly/enidsau07 #AshesiAlumni #Vim	2015-04-13T16:40:26+0000	952024514840737_952048538171668	2c3a1f75507429b04eddbca4299bcd09cfdef2c5	0	Yes she is!!!! So proud of you Enid!!!!!	2015-04-13T17:34:54+0000	0
128219800554550_952024731507382	7f0c0643c4f0527012a3f8546aac14ac6d949de6	“Working on a lot of rape_ murder and robbery cases_ meant I would go to sleep afraid of the possibility that the people I was prosecuting could have me followed. I had to learn to overcome that fear_ because the work I was doing was incredibly important._  Proud of Ashesi Alumna Enid Marful-Sau _07_ and her work as a lawyer in Ghana: http://bit.ly/enidsau07 #AshesiAlumni #Vim	2015-04-13T16:40:26+0000	952024514840737_952047781505077	b7e9254e902aeae9806a7b5e27390f4c262f1411	0	Proud of you!!!	2015-04-13T17:32:46+0000	0
128219800554550_952024731507382	7f0c0643c4f0527012a3f8546aac14ac6d949de6	“Working on a lot of rape_ murder and robbery cases_ meant I would go to sleep afraid of the possibility that the people I was prosecuting could have me followed. I had to learn to overcome that fear_ because the work I was doing was incredibly important._  Proud of Ashesi Alumna Enid Marful-Sau _07_ and her work as a lawyer in Ghana: http://bit.ly/enidsau07 #AshesiAlumni #Vim	2015-04-13T16:40:26+0000	952024514840737_952618008114721	29e3e106c17329eb390d525f429c957b8b4add79	0	u go girl...big ups	2015-04-14T22:23:28+0000	0
128219800554550_952024731507382	7f0c0643c4f0527012a3f8546aac14ac6d949de6	“Working on a lot of rape_ murder and robbery cases_ meant I would go to sleep afraid of the possibility that the people I was prosecuting could have me followed. I had to learn to overcome that fear_ because the work I was doing was incredibly important._  Proud of Ashesi Alumna Enid Marful-Sau _07_ and her work as a lawyer in Ghana: http://bit.ly/enidsau07 #AshesiAlumni #Vim	2015-04-13T16:40:26+0000	952024514840737_952589981450857	c3f5b31631f3d0c4e8ac027501c45a5b200fbedb	0	Great piece! Congratulations...	2015-04-14T21:09:58+0000	0
128219800554550_952024731507382	7f0c0643c4f0527012a3f8546aac14ac6d949de6	“Working on a lot of rape_ murder and robbery cases_ meant I would go to sleep afraid of the possibility that the people I was prosecuting could have me followed. I had to learn to overcome that fear_ because the work I was doing was incredibly important._  Proud of Ashesi Alumna Enid Marful-Sau _07_ and her work as a lawyer in Ghana: http://bit.ly/enidsau07 #AshesiAlumni #Vim	2015-04-13T16:40:26+0000	952024514840737_952394894803699	3f426b60c75713e8d9b435e3f04312c8c1ceda6c	0	Brave woman, but best of all WONDERFUL WOMAN. You have my respect. A.P. Bapaga	2015-04-14T12:32:36+0000	0
128219800554550_952024731507382	7f0c0643c4f0527012a3f8546aac14ac6d949de6	“Working on a lot of rape_ murder and robbery cases_ meant I would go to sleep afraid of the possibility that the people I was prosecuting could have me followed. I had to learn to overcome that fear_ because the work I was doing was incredibly important._  Proud of Ashesi Alumna Enid Marful-Sau _07_ and her work as a lawyer in Ghana: http://bit.ly/enidsau07 #AshesiAlumni #Vim	2015-04-13T16:40:26+0000	952024514840737_952067548169767	a5a47ffe046ff8cde790be0113cfecdf8713d01a	0	I want to meet you	2015-04-13T18:41:12+0000	0
128219800554550_952024731507382	7f0c0643c4f0527012a3f8546aac14ac6d949de6	“Working on a lot of rape_ murder and robbery cases_ meant I would go to sleep afraid of the possibility that the people I was prosecuting could have me followed. I had to learn to overcome that fear_ because the work I was doing was incredibly important._  Proud of Ashesi Alumna Enid Marful-Sau _07_ and her work as a lawyer in Ghana: http://bit.ly/enidsau07 #AshesiAlumni #Vim	2015-04-13T16:40:26+0000	952024514840737_952056614837527	c104c403023490aaa2bda9ffd52fffa87efb9dd5	0	wow	2015-04-13T18:04:09+0000	0
128219800554550_952024731507382	7f0c0643c4f0527012a3f8546aac14ac6d949de6	“Working on a lot of rape_ murder and robbery cases_ meant I would go to sleep afraid of the possibility that the people I was prosecuting could have me followed. I had to learn to overcome that fear_ because the work I was doing was incredibly important._  Proud of Ashesi Alumna Enid Marful-Sau _07_ and her work as a lawyer in Ghana: http://bit.ly/enidsau07 #AshesiAlumni #Vim	2015-04-13T16:40:26+0000	952024514840737_952347468141775	614b3cce9a1b531d67b009657b45abad11a56b2a	1	Thanks:-) ...im proud of her	2015-04-14T10:01:19+0000	0
128219800554550_952024731507382	7f0c0643c4f0527012a3f8546aac14ac6d949de6	“Working on a lot of rape_ murder and robbery cases_ meant I would go to sleep afraid of the possibility that the people I was prosecuting could have me followed. I had to learn to overcome that fear_ because the work I was doing was incredibly important._  Proud of Ashesi Alumna Enid Marful-Sau _07_ and her work as a lawyer in Ghana: http://bit.ly/enidsau07 #AshesiAlumni #Vim	2015-04-13T16:40:26+0000	952024514840737_952108838165638	8f03635906c640cf7c22d7925fe00a491042c81f	0	Valerie Ann Effie Marful-Sau, thought you would like to see this...:-)	2015-04-13T20:31:31+0000	1
128219800554550_952024731507382	7f0c0643c4f0527012a3f8546aac14ac6d949de6	“Working on a lot of rape_ murder and robbery cases_ meant I would go to sleep afraid of the possibility that the people I was prosecuting could have me followed. I had to learn to overcome that fear_ because the work I was doing was incredibly important._  Proud of Ashesi Alumna Enid Marful-Sau _07_ and her work as a lawyer in Ghana: http://bit.ly/enidsau07 #AshesiAlumni #Vim	2015-04-13T16:40:26+0000	952024514840737_952045631505292	d2491d850a4131a951a635deca1ef4825ca2a2b1	0	Sanders Tetteh Sandra Tetteh isn't this your classmate?	2015-04-13T17:26:24+0000	0
128219800554550_952024731507382	7f0c0643c4f0527012a3f8546aac14ac6d949de6	“Working on a lot of rape_ murder and robbery cases_ meant I would go to sleep afraid of the possibility that the people I was prosecuting could have me followed. I had to learn to overcome that fear_ because the work I was doing was incredibly important._  Proud of Ashesi Alumna Enid Marful-Sau _07_ and her work as a lawyer in Ghana: http://bit.ly/enidsau07 #AshesiAlumni #Vim	2015-04-13T16:40:26+0000	952024514840737_952049071504948	abeb19f66316eb3c0add2bd86ef0084e86117c7c	0	Sarah Takyi-Micah	2015-04-13T17:36:59+0000	0
128219800554550_950345085008680	7f0c0643c4f0527012a3f8546aac14ac6d949de6	At our end of semester townhall meeting_ Kenyans at Ashesi led the university community in tributes to the young leaders attacked at #Garissa University. You have our solidarity_ Kenya. - http://bit.ly/garissa #147notjustanumber	2015-04-10T18:15:07+0000	950343045008884_950587058317816	e82e4660938ec7869a62a2422f919860861d29bb	0	Sad condolences 2 all affected families.	2015-04-11T08:00:46+0000	0
128219800554550_950345085008680	7f0c0643c4f0527012a3f8546aac14ac6d949de6	At our end of semester townhall meeting_ Kenyans at Ashesi led the university community in tributes to the young leaders attacked at #Garissa University. You have our solidarity_ Kenya. - http://bit.ly/garissa #147notjustanumber	2015-04-10T18:15:07+0000	950343045008884_950586774984511	e82e4660938ec7869a62a2422f919860861d29bb	0	Have mercy upon th 'INNOCENT VICTIMS' O 'JAP'.	2015-04-11T08:00:04+0000	0
128219800554550_949814071728448	7f0c0643c4f0527012a3f8546aac14ac6d949de6	_Ghana needs people who will speak up for the poor; people who will be the voice of the eternally stooped sheanut pickers of the Savannah_ the weary and worn cocoa farmers of the south_ and the fatigued and forlorn fisher-folk of our fouled beaches. Ghana needs people like you._  On #ThrowBackThursday_ be energised by Kwaku Sakyi-Addo_s address to Ashesi_s Class of 2014 at last year_s graduation ceremony: http://bit.ly/Ashesi2014Guest	2015-04-09T17:06:10+0000	949812218395300_950901978286324	7f0c0643c4f0527012a3f8546aac14ac6d949de6	1	Hello Laide, can you tell us more about this problem? Have you completed the form, but can't submit?	2015-04-11T23:36:32+0000	0
128219800554550_949814071728448	7f0c0643c4f0527012a3f8546aac14ac6d949de6	_Ghana needs people who will speak up for the poor; people who will be the voice of the eternally stooped sheanut pickers of the Savannah_ the weary and worn cocoa farmers of the south_ and the fatigued and forlorn fisher-folk of our fouled beaches. Ghana needs people like you._  On #ThrowBackThursday_ be energised by Kwaku Sakyi-Addo_s address to Ashesi_s Class of 2014 at last year_s graduation ceremony: http://bit.ly/Ashesi2014Guest	2015-04-09T17:06:10+0000	949812218395300_950677841642071	48fe0ad1d25217f1c87001a3cd121286d7e38772	0	Hello we have bn trying to get admission form completed but it seems it is not working. My email address is dammi_Ogunbekun@yahoo.com	2015-04-11T13:23:19+0000	0
128219800554550_949814071728448	7f0c0643c4f0527012a3f8546aac14ac6d949de6	_Ghana needs people who will speak up for the poor; people who will be the voice of the eternally stooped sheanut pickers of the Savannah_ the weary and worn cocoa farmers of the south_ and the fatigued and forlorn fisher-folk of our fouled beaches. Ghana needs people like you._  On #ThrowBackThursday_ be energised by Kwaku Sakyi-Addo_s address to Ashesi_s Class of 2014 at last year_s graduation ceremony: http://bit.ly/Ashesi2014Guest	2015-04-09T17:06:10+0000	949812218395300_949832688393253	9f4ff995d1740a6cb3cd2de3326efd8d49738999	0	I fancy this SCHOOL	2015-04-09T17:37:28+0000	6
